Project,Fundraise,Pre-valuation,Stage,Investors,Category,Date,Year,Month,Quarter,Valuation_Multiple
The9,8.0,80.0,Strategic Round,Elune Capital,Gaming,2025-03-31,2025,2025-03,2025Q1,10.0
The9,8.0,80.0,Strategic Round,Bripheno Pte. Ltd.,Gaming,2025-03-31,2025,2025-03,2025Q1,10.0
Cambrian Network,6.0,59.0,Seed Round,a16z crypto CSX,Infrastructure,2025-03-31,2025,2025-03,2025Q1,9.833333333333334
Cambrian Network,6.0,59.0,Seed Round,Blockchain Builders Fund,Infrastructure,2025-03-31,2025,2025-03,2025Q1,9.833333333333334
Ambient,7.0,72.0,Seed Round,a16z crypto CSX,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Amber Group,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Delphi Ventures,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Infinite Capital,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Big Brain Holdings,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Anatoly Yakovenko,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Ashwin Ramachandran,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Proof Group,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Raj Gokal,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Superscrypt,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Builder Capital,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Edessa Capital,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,kelxyz,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Michael Heinrich,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Ambient,7.0,72.0,Seed Round,Aethir,Blockchain,2025-03-31,2025,2025-03,2025Q1,10.285714285714286
Mahojin,5.0,50.0,Seed Round,a16z crypto CSX,Blockchain Service,2025-03-31,2025,2025-03,2025Q1,10.0
Mahojin,5.0,50.0,Seed Round,Maelstrom,Blockchain Service,2025-03-31,2025,2025-03,2025Q1,10.0
Mahojin,5.0,50.0,Seed Round,WAGMI Ventures,Blockchain Service,2025-03-31,2025,2025-03,2025Q1,10.0
Mahojin,5.0,50.0,Seed Round,Ekram Ahmed,Blockchain Service,2025-03-31,2025,2025-03,2025Q1,10.0
Mahojin,5.0,50.0,Seed Round,S.Y. Lee,Blockchain Service,2025-03-31,2025,2025-03,2025Q1,10.0
Be Water,11.0,108.0,Funding Round,Tether,Social,2025-03-27,2025,2025-03,2025Q1,9.818181818181818
De Charge,3.0,25.0,Seed Round,Lemniscap,Infrastructure,2025-03-27,2025,2025-03,2025Q1,8.333333333333334
De Charge,3.0,25.0,Seed Round,Daedalus,Infrastructure,2025-03-27,2025,2025-03,2025Q1,8.333333333333334
De Charge,3.0,25.0,Seed Round,Escape Velocity,Infrastructure,2025-03-27,2025,2025-03,2025Q1,8.333333333333334
De Charge,3.0,25.0,Seed Round,Levitate Labs,Infrastructure,2025-03-27,2025,2025-03,2025Q1,8.333333333333334
De Charge,3.0,25.0,Seed Round,Colosseum,Infrastructure,2025-03-27,2025,2025-03,2025Q1,8.333333333333334
Warlock,8.0,80.0,Seed Round,Polychain Capital,DeFi,2025-03-27,2025,2025-03,2025Q1,10.0
Warlock,8.0,80.0,Seed Round,TRGC,DeFi,2025-03-27,2025,2025-03,2025Q1,10.0
Warlock,8.0,80.0,Seed Round,Reciprocal Ventures,DeFi,2025-03-27,2025,2025-03,2025Q1,10.0
Warlock,8.0,80.0,Seed Round,Ambush Capital,DeFi,2025-03-27,2025,2025-03,2025Q1,10.0
Warlock,8.0,80.0,Seed Round,Ivangbi,DeFi,2025-03-27,2025,2025-03,2025Q1,10.0
Warlock,8.0,80.0,Seed Round,Dean Eigenmann,DeFi,2025-03-27,2025,2025-03,2025Q1,10.0
Warlock,8.0,80.0,Seed Round,Greenfield Capital,DeFi,2025-03-27,2025,2025-03,2025Q1,10.0
Warlock,8.0,80.0,Seed Round,Symbolic Capital,DeFi,2025-03-27,2025,2025-03,2025Q1,10.0
Abound,14.0,140.0,Funding Round,Circle Ventures,Blockchain Service,2025-03-27,2025,2025-03,2025Q1,10.0
Abound,14.0,140.0,Funding Round,NEAR Foundation,Blockchain Service,2025-03-27,2025,2025-03,2025Q1,10.0
Abound,14.0,140.0,Funding Round,Time Internet,Blockchain Service,2025-03-27,2025,2025-03,2025Q1,10.0
Capx AI,3.0,31.0,Seed Round,Richard Ma (Quantstamp),Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Manifold Trading,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,P2 Ventures,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Sandeep Nailwal,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Gate.io,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Arcanum Capital,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Autonomy Capital,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,MH Ventures,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Cogitent Ventures,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Next Web Capital,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Blockarm Capital,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Blue7,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Amrit Kumar,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Kenny Li,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Luganodes,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Rob Hadick,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,STIX,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,echo,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Capx AI,3.0,31.0,Seed Round,Mythos Venture Partners,Blockchain,2025-03-26,2025,2025-03,2025Q1,10.333333333333334
Coresky,15.0,150.0,Series A,Parallel Ventures,DeFi,2025-03-25,2025,2025-03,2025Q1,10.0
Coresky,15.0,150.0,Series A,WAGMI Ventures,DeFi,2025-03-25,2025,2025-03,2025Q1,10.0
Coresky,15.0,150.0,Series A,Tido Capital,DeFi,2025-03-25,2025,2025-03,2025Q1,10.0
Coresky,15.0,150.0,Series A,Web3 Vision Fund,DeFi,2025-03-25,2025,2025-03,2025Q1,10.0
Coresky,15.0,150.0,Series A,Copilot Venture Studio,DeFi,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Brevan Howard,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Strobe (Prev. BlockTower Capital),Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Fenbushi Capital,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Galaxy,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Stani Kulechov,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,6MV (6th Man Ventures),Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Robot Ventures,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,CV VC,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Distributed Capital Partners,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Andre Cronje,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Gnosis,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,UDHC,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Tioga Capital Partners,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Credibly Neutral,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Rune Christensen,Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Chronicle,12.0,120.0,Seed Round,Mark Phillips (Aes),Infrastructure,2025-03-25,2025,2025-03,2025Q1,10.0
Spot Zero,5.0,45.0,Pre-seed,HashKey Capital,Gaming,2025-03-25,2025,2025-03,2025Q1,9.0
Spot Zero,5.0,45.0,Pre-seed,The Spartan Group,Gaming,2025-03-25,2025,2025-03,2025Q1,9.0
Spot Zero,5.0,45.0,Pre-seed,BITKRAFT Ventures,Gaming,2025-03-25,2025,2025-03,2025Q1,9.0
Spot Zero,5.0,45.0,Pre-seed,Infinity Ventures Crypto (IVC),Gaming,2025-03-25,2025,2025-03,2025Q1,9.0
Spot Zero,5.0,45.0,Pre-seed,Gam3Girl Ventures,Gaming,2025-03-25,2025,2025-03,2025Q1,9.0
Immortal Rising,3.0,30.0,Funding Round,The Spartan Group,Gaming,2025-03-25,2025,2025-03,2025Q1,10.0
Immortal Rising,3.0,30.0,Funding Round,Immutable,Gaming,2025-03-25,2025,2025-03,2025Q1,10.0
Immortal Rising,3.0,30.0,Funding Round,Cristian Manea,Gaming,2025-03-25,2025,2025-03,2025Q1,10.0
Immortal Rising,3.0,30.0,Funding Round,32-Bit Ventures,Gaming,2025-03-25,2025,2025-03,2025Q1,10.0
Immortal Rising,3.0,30.0,Funding Round,Planetarium,Gaming,2025-03-25,2025,2025-03,2025Q1,10.0
Immortal Rising,3.0,30.0,Funding Round,Comma3 Ventures,Gaming,2025-03-25,2025,2025-03,2025Q1,10.0
Immortal Rising,3.0,30.0,Funding Round,MARBLEX,Gaming,2025-03-25,2025,2025-03,2025Q1,10.0
Immortal Rising,3.0,30.0,Funding Round,Notch Ventures,Gaming,2025-03-25,2025,2025-03,2025Q1,10.0
Immortal Rising,3.0,30.0,Funding Round,Sovrun,Gaming,2025-03-25,2025,2025-03,2025Q1,10.0
Immortal Rising,3.0,30.0,Funding Round,not neils,Gaming,2025-03-25,2025,2025-03,2025Q1,10.0
Fragmetric,5.0,50.0,Strategic Round,Hypersphere Ventures,Liquid Restaking Tokens,2025-03-24,2025,2025-03,2025Q1,10.0
Fragmetric,5.0,50.0,Strategic Round,Amber Group,Liquid Restaking Tokens,2025-03-24,2025,2025-03,2025Q1,10.0
Fragmetric,5.0,50.0,Strategic Round,Robot Ventures,Liquid Restaking Tokens,2025-03-24,2025,2025-03,2025Q1,10.0
Fragmetric,5.0,50.0,Strategic Round,RockawayX,Liquid Restaking Tokens,2025-03-24,2025,2025-03,2025Q1,10.0
Fragmetric,5.0,50.0,Strategic Round,Bitgo,Liquid Restaking Tokens,2025-03-24,2025,2025-03,2025Q1,10.0
Rain,25.0,245.0,Series A,Lightspeed Venture Partners,Finance,2025-03-24,2025,2025-03,2025Q1,9.8
Rain,25.0,245.0,Series A,Coinbase Ventures,Finance,2025-03-24,2025,2025-03,2025Q1,9.8
Rain,25.0,245.0,Series A,Galaxy,Finance,2025-03-24,2025,2025-03,2025Q1,9.8
Rain,25.0,245.0,Series A,Hard Yaka,Finance,2025-03-24,2025,2025-03,2025Q1,9.8
Rain,25.0,245.0,Series A,Canonical Crypto,Finance,2025-03-24,2025,2025-03,2025Q1,9.8
Rain,25.0,245.0,Series A,BDMI,Finance,2025-03-24,2025,2025-03,2025Q1,9.8
Rain,25.0,245.0,Series A,Latitude,Finance,2025-03-24,2025,2025-03,2025Q1,9.8
Rain,25.0,245.0,Series A,CompoSecure,Finance,2025-03-24,2025,2025-03,2025Q1,9.8
Rain,25.0,245.0,Series A,Norwest,Finance,2025-03-24,2025,2025-03,2025Q1,9.8
Metaplanet,87.0,870.0,Funding Round,EVO Fund,Finance,2025-03-03,2025,2025-03,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Balaji Srinivasan,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Founders Fund,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Sandeep Nailwal,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Menlo Ventures,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Andrej Karpathy,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Emad Mostaque,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Clem Delangue,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Dylan Patel,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Tri Dao,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Brendan McCord,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Prime Intellect,15.0,150.0,Funding Round,Jake Medwell,Blockchain Service,2025-02-28,2025,2025-02,2025Q1,10.0
Hibit,5.0,50.0,Funding Round,Waterdrip Capital,Blockchain,2025-03-22,2025,2025-03,2025Q1,10.0
Hibit,5.0,50.0,Funding Round,Bo Shen,Blockchain,2025-03-22,2025,2025-03,2025Q1,10.0
Hibit,5.0,50.0,Funding Round,NVIDIA,Blockchain,2025-03-22,2025,2025-03,2025Q1,10.0
Hibit,5.0,50.0,Funding Round,Bochsler Finance,Blockchain,2025-03-22,2025,2025-03,2025Q1,10.0
Hibit,5.0,50.0,Funding Round,BetterverseDao,Blockchain,2025-03-22,2025,2025-03,2025Q1,10.0
Hibit,5.0,50.0,Funding Round,Hitters,Blockchain,2025-03-22,2025,2025-03,2025Q1,10.0
Uranium Digital,6.0,61.0,Seed Round,Framework Ventures,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Uranium Digital,6.0,61.0,Seed Round,Mirana Ventures,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Uranium Digital,6.0,61.0,Seed Round,Larry Wu,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Uranium Digital,6.0,61.0,Seed Round,Andre Cronje,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Uranium Digital,6.0,61.0,Seed Round,Knollwood Investment Advisory,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Uranium Digital,6.0,61.0,Seed Round,Rubik Ventures,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Uranium Digital,6.0,61.0,Seed Round,Karatage,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Uranium Digital,6.0,61.0,Seed Round,Andrew Kang,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Uranium Digital,6.0,61.0,Seed Round,Jason Yanowitz,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Uranium Digital,6.0,61.0,Seed Round,Bartosz Lipiński,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Uranium Digital,6.0,61.0,Seed Round,Arete Capital,DeFi,2025-03-20,2025,2025-03,2025Q1,10.166666666666666
Manifest Finance,3.0,25.0,Pre-seed,Compound,Real Estate,2025-03-20,2025,2025-03,2025Q1,8.333333333333334
Manifest Finance,3.0,25.0,Pre-seed,VanEck,Real Estate,2025-03-20,2025,2025-03,2025Q1,8.333333333333334
Manifest Finance,3.0,25.0,Pre-seed,Lattice,Real Estate,2025-03-20,2025,2025-03,2025Q1,8.333333333333334
Manifest Finance,3.0,25.0,Pre-seed,SALT,Real Estate,2025-03-20,2025,2025-03,2025Q1,8.333333333333334
Stoffel MPC,2.0,16.0,Pre-seed,Eterna Capital,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Stoffel MPC,2.0,16.0,Pre-seed,Robot Ventures,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Stoffel MPC,2.0,16.0,Pre-seed,John Adler,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Stoffel MPC,2.0,16.0,Pre-seed,Evan Van Ness,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Stoffel MPC,2.0,16.0,Pre-seed,Vishesh Choudhry,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Stoffel MPC,2.0,16.0,Pre-seed,Anna Rose,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Stoffel MPC,2.0,16.0,Pre-seed,Nicola Greco,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Stoffel MPC,2.0,16.0,Pre-seed,Mallesh Pai,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Stoffel MPC,2.0,16.0,Pre-seed,Alex Obadia,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Stoffel MPC,2.0,16.0,Pre-seed,David Wong,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Stoffel MPC,2.0,16.0,Pre-seed,Chua Zheng Leong,Blockchain Service,2025-03-20,2025,2025-03,2025Q1,8.0
Privy,15.0,150.0,Funding Round,Paradigm,Wallet,2025-03-19,2025,2025-03,2025Q1,10.0
Privy,15.0,150.0,Funding Round,Sequoia Capital,Wallet,2025-03-19,2025,2025-03,2025Q1,10.0
Privy,15.0,150.0,Funding Round,Coinbase Ventures,Wallet,2025-03-19,2025,2025-03,2025Q1,10.0
Privy,15.0,150.0,Funding Round,BlueYard,Wallet,2025-03-19,2025,2025-03,2025Q1,10.0
Privy,15.0,150.0,Funding Round,Ribbit Capital,Wallet,2025-03-19,2025,2025-03,2025Q1,10.0
Utila,18.0,180.0,Series A,Wing VC,Infrastructure,2025-03-19,2025,2025-03,2025Q1,10.0
Utila,18.0,180.0,Series A,NFX,Infrastructure,2025-03-19,2025,2025-03,2025Q1,10.0
Utila,18.0,180.0,Series A,Gaingels,Infrastructure,2025-03-19,2025,2025-03,2025Q1,10.0
Utila,18.0,180.0,Series A,Nyca Partners,Infrastructure,2025-03-19,2025,2025-03,2025Q1,10.0
Utila,18.0,180.0,Series A,Haymaker Ventures,Infrastructure,2025-03-19,2025,2025-03,2025Q1,10.0
Utila,18.0,180.0,Series A,Cerca Partners,Infrastructure,2025-03-19,2025,2025-03,2025Q1,10.0
Pluralis Research,8.0,76.0,Seed Round,Union Square Ventures,Blockchain Service,2025-03-19,2025,2025-03,2025Q1,9.5
Pluralis Research,8.0,76.0,Seed Round,Variant,Blockchain Service,2025-03-19,2025,2025-03,2025Q1,9.5
Pluralis Research,8.0,76.0,Seed Round,Balaji Srinivasan,Blockchain Service,2025-03-19,2025,2025-03,2025Q1,9.5
Pluralis Research,8.0,76.0,Seed Round,CoinFund,Blockchain Service,2025-03-19,2025,2025-03,2025Q1,9.5
Pluralis Research,8.0,76.0,Seed Round,Bodhi Ventures,Blockchain Service,2025-03-19,2025,2025-03,2025Q1,9.5
Pluralis Research,8.0,76.0,Seed Round,Topology Ventures,Blockchain Service,2025-03-19,2025,2025-03,2025Q1,9.5
Pluralis Research,8.0,76.0,Seed Round,Factorio,Blockchain Service,2025-03-19,2025,2025-03,2025Q1,9.5
Pluralis Research,8.0,76.0,Seed Round,Greg Osuri,Blockchain Service,2025-03-19,2025,2025-03,2025Q1,9.5
Pluralis Research,8.0,76.0,Seed Round,Clement Delangue,Blockchain Service,2025-03-19,2025,2025-03,2025Q1,9.5
Stable Sea,4.0,35.0,Funding Round,The Fintech Fund,Finance,2025-03-19,2025,2025-03,2025Q1,8.75
Stable Sea,4.0,35.0,Funding Round,Kindred Ventures,Finance,2025-03-19,2025,2025-03,2025Q1,8.75
Stable Sea,4.0,35.0,Funding Round,Ludlow Ventures,Finance,2025-03-19,2025,2025-03,2025Q1,8.75
Stable Sea,4.0,35.0,Funding Round,The Venture Dept,Finance,2025-03-19,2025,2025-03,2025Q1,8.75
Stable Sea,4.0,35.0,Funding Round,DFS Lab,Finance,2025-03-19,2025,2025-03,2025Q1,8.75
Hibachi,5.0,50.0,Seed Round,Electric Capital,DeFi,2025-03-19,2025,2025-03,2025Q1,10.0
Hibachi,5.0,50.0,Seed Round,Dragonfly Capital,DeFi,2025-03-19,2025,2025-03,2025Q1,10.0
Hibachi,5.0,50.0,Seed Round,echo,DeFi,2025-03-19,2025,2025-03,2025Q1,10.0
Opinion Labs,5.0,50.0,Seed Round,YZi Labs (prev Binance Labs),Social,2025-03-18,2025,2025-03,2025Q1,10.0
Opinion Labs,5.0,50.0,Seed Round,Amber Group,Social,2025-03-18,2025,2025-03,2025Q1,10.0
Opinion Labs,5.0,50.0,Seed Round,Manifold Trading,Social,2025-03-18,2025,2025-03,2025Q1,10.0
Opinion Labs,5.0,50.0,Seed Round,Animoca Brands,Social,2025-03-18,2025,2025-03,2025Q1,10.0
Opinion Labs,5.0,50.0,Seed Round,echo,Social,2025-03-18,2025,2025-03,2025Q1,10.0
Level,3.0,26.0,Strategic Round,Dragonfly Capital,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Sam Kazemian,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Richard Malone,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,WAGMI Ventures,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Flowdesk,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,GD1 Crypto,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Paul Taylor,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Albert Chon,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Charles Lu,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,TPC,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Alex Esin,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Aegis Ventures,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Wonderstruck,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Matthew Paik,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Blockchain Founders Capital,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Sandra Leow,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
Level,3.0,26.0,Strategic Round,Murat Akdeniz,DeFi,2025-03-18,2025,2025-03,2025Q1,8.666666666666666
ORO,2.0,15.0,Pre-seed,468 Capital,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Kash Dhanda,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Dead King Society,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Fasset,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Nom,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Abhay Kumar,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Roberto Machado,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Anna Yuan,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Arnold Lee,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Facu,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Srijan Shetty,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,3nes,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Edgar Pavlovsky,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
ORO,2.0,15.0,Pre-seed,Hardhat Chad,DeFi,2025-03-18,2025,2025-03,2025Q1,7.5
Halliday,20.0,200.0,Series A,Andreessen Horowitz (a16z),Blockchain Service,2025-03-18,2025,2025-03,2025Q1,10.0
Halliday,20.0,200.0,Series A,SV Angel,Blockchain Service,2025-03-18,2025,2025-03,2025Q1,10.0
Halliday,20.0,200.0,Series A,Blizzard (Avalanche Ecosystem),Blockchain Service,2025-03-18,2025,2025-03,2025Q1,10.0
Halliday,20.0,200.0,Series A,Credibly Neutral,Blockchain Service,2025-03-18,2025,2025-03,2025Q1,10.0
Crossmint,24.0,236.0,Series A,6MV (6th Man Ventures),Blockchain Service,2025-03-18,2025,2025-03,2025Q1,9.833333333333334
Crossmint,24.0,236.0,Series A,Big Brain Holdings,Blockchain Service,2025-03-18,2025,2025-03,2025Q1,9.833333333333334
Crossmint,24.0,236.0,Series A,Franklin Templeton,Blockchain Service,2025-03-18,2025,2025-03,2025Q1,9.833333333333334
Crossmint,24.0,236.0,Series A,Ribbit Capital,Blockchain Service,2025-03-18,2025,2025-03,2025Q1,9.833333333333334
Crossmint,24.0,236.0,Series A,Nyca Partners,Blockchain Service,2025-03-18,2025,2025-03,2025Q1,9.833333333333334
Crossmint,24.0,236.0,Series A,First Round Capital,Blockchain Service,2025-03-18,2025,2025-03,2025Q1,9.833333333333334
Crossmint,24.0,236.0,Series A,Faction,Blockchain Service,2025-03-18,2025,2025-03,2025Q1,9.833333333333334
